Time - Voltage	Amplitude - Voltage
45:14.6	-3.169
45:14.6	-3.228
45:14.6	-3.386
45:14.6	-3.425
45:14.6	-3.127
45:14.6	-3.437
45:14.6	-3.447
45:14.6	-3.401
45:14.6	-3.127
45:14.6	-3.394
45:14.7	-3.45
45:14.7	-3.413
45:14.7	-2.913
45:14.7	-3.386
45:14.7	-3.423
45:14.7	-3.25
45:14.7	-3.286
45:14.7	-3.203
45:14.7	-3.413
45:14.7	-3.325
45:14.7	-3.237
45:14.8	-3.445
45:14.8	-3.267
45:14.8	-2.964
45:14.8	-3.389
45:14.8	-3.442
45:14.8	-3.137
45:14.8	-2.742
45:14.8	-3.357
45:14.8	-3.413
45:14.8	-3.215
45:14.8	-3.13
45:14.9	-3.384
45:14.9	-3.384
45:14.9	-3.071
45:14.9	-3.418
45:14.9	-3.425
45:14.9	-3.306
45:14.9	-2.996
45:14.9	-3.313
45:14.9	-3.437
45:14.9	-3.301
45:15.0	-2.93
45:15.0	-3.435
45:15.0	-3.364
45:15.0	-3.162
45:15.0	-3.298
45:15.0	-3.293
45:15.0	-3.437
45:15.0	-3.218
45:15.0	-3.328
45:15.0	-3.437
45:15.0	-3.25
45:15.1	-3.362
45:15.1	-3.435
45:15.1	-3.433
45:15.1	-3.303
45:15.1	-3.035
45:15.1	-3.406
45:15.1	-3.43
45:15.1	-3.372
45:15.1	-3.372
45:15.1	-3.437
45:15.1	-3.335
45:15.2	-3.208
45:15.2	-3.33
45:15.2	-3.433
45:15.2	-3.381
45:15.2	-3.347
45:15.2	-3.437
45:15.2	-3.362
45:15.2	-3.301
45:15.2	-3.35
45:15.2	-3.354
45:15.2	-3.437
45:15.3	-3.428
45:15.3	-3.437
45:15.3	-3.384
45:15.3	-3.357
45:15.3	-3.428
45:15.3	-3.345
45:15.3	-3.408
45:15.3	-3.433
45:15.3	-3.433
45:15.3	-3.171
45:15.3	-3.413
45:15.4	-3.389
45:15.4	-3.433
45:15.4	-3.311
45:15.4	-3.279
45:15.4	-3.435
45:15.4	-3.435
45:15.4	-3.198
45:15.4	-3.401
45:15.4	-3.401
45:15.4	-3.34
45:15.5	-3.364
45:15.5	-3.391
45:15.5	-3.406
45:15.5	-3.174
45:15.5	-3.367
45:15.5	-3.418
45:15.5	-3.396
45:15.5	-3.159
45:15.5	-3.354
45:15.5	-3.425
45:15.5	-3.342
45:15.5	-3.291
45:15.6	-3.311
45:15.6	-3.423
45:15.6	-3.389
45:15.6	-3.376
45:15.6	-3.428
45:15.6	-3.328
45:15.6	-3.274
45:15.6	-3.364
45:15.6	-3.423
45:15.6	-3.425
45:15.6	-3.152
45:15.7	-3.425
45:15.7	-3.416
45:15.7	-3.403
45:15.7	-3.354
45:15.7	-3.367
45:15.7	-3.411
45:15.7	-3.276
45:15.7	-3.43
45:15.7	-3.416
45:15.7	-3.354
45:15.7	-3.269
45:15.8	-3.416
45:15.8	-3.318
45:15.8	-3.345
45:15.8	-3.23
45:15.8	-3.442
45:15.8	-3.45
45:15.8	-3.44
45:15.8	-3.442
45:15.8	-3.447
45:15.8	-3.445
45:15.9	-3.437
45:15.9	-3.44
45:15.9	-3.435
45:15.9	-3.379
45:15.9	-3.42
45:15.9	-3.433
45:15.9	-3.44
45:15.9	-3.44
45:15.9	-3.435
45:15.9	-3.44
45:15.9	-3.433
45:16.0	-3.411
45:16.0	-3.437
45:16.0	-3.376
45:16.0	-3.44
45:16.0	-3.44
45:16.0	-3.442
45:16.0	-3.423
45:16.0	-3.437
45:16.0	-3.44
45:16.0	-3.43
45:16.0	-3.435
45:16.1	-3.43
45:16.1	-3.442
45:16.1	-3.433
45:16.1	-3.384
45:16.1	-3.428
45:16.1	-3.35
45:16.1	-3.374
45:16.1	-3.372
45:16.1	-3.428
45:16.1	-3.262
45:16.1	-3.174
45:16.2	-3.372
45:16.2	-3.328
45:16.2	-3.34
45:16.2	-3.364
45:16.2	-3.318
45:16.2	-3.372
45:16.2	-3.13
45:16.2	-3.389
45:16.2	-3.384
45:16.2	-3.101
45:16.2	-3.171
45:16.3	-3.303
45:16.3	-3.396
45:16.3	-3.223
45:16.3	-3.152
45:16.3	-3.328
45:16.3	-3.342
45:16.3	-3.406
45:16.3	-3.232
45:16.3	-3.215
45:16.3	-2.993
45:16.3	-3.052
45:16.4	-3.372
45:16.4	-2.925
45:16.4	-2.952
45:16.4	-3.127
45:16.4	-3.259
45:16.4	-3.335
45:16.4	-2.888
45:16.4	-3.118
45:16.4	-3.113
45:16.4	-3.015
45:16.5	-3.02
45:16.5	-3.081
45:16.5	-3.066
45:16.5	-2.788
45:16.5	-2.859
45:16.5	-2.922
45:16.5	-2.856
45:16.5	-2.598
45:16.5	-2.91
45:16.5	-3.196
45:16.5	-2.871
45:16.6	-2.739
45:16.6	-2.673
45:16.6	-2.969
45:16.6	-3.137
45:16.6	-2.759
45:16.6	-2.986
45:16.6	-3.005
45:16.6	-2.817
45:16.6	-3.137
45:16.6	-3.352
45:16.6	-3.032
45:16.6	-2.825
45:16.7	-2.983
45:16.7	-3.281
45:16.7	-3.318
45:16.7	-3.13
45:16.7	-3.279
45:16.7	-3.42
45:16.7	-3.352
45:16.7	-3.103
45:16.7	-3.372
45:16.7	-3.413
45:16.7	-3.308
45:16.8	-3.02
45:16.8	-3.271
45:16.8	-3.32
45:16.8	-2.888
45:16.8	-3.015
45:16.8	-3.315
45:16.8	-2.878
45:16.8	-3.008
45:16.8	-3.054
45:16.8	-3.401
45:16.9	-3.271
45:16.9	-2.786
45:16.9	-3.269
45:16.9	-3.35
45:16.9	-3.33
45:16.9	-3.281
45:16.9	-3.418
45:16.9	-3.191
45:16.9	-3.154
45:16.9	-3.374
45:16.9	-3.428
45:17.0	-3.284
45:17.0	-3.21
45:17.0	-3.34
45:17.0	-3.428
45:17.0	-3.308
45:17.0	-3.296
45:17.0	-3.401
45:17.0	-3.408
45:17.0	-3.403
45:17.0	-3.242
45:17.0	-3.279
45:17.1	-3.364
45:17.1	-3.169
45:17.1	-3.379
45:17.1	-3.45
45:17.1	-3.191
45:17.1	-3.206
45:17.1	-3.306
45:17.1	-3.445
45:17.1	-3.357
45:17.1	-2.888
45:17.1	-3.303
45:17.2	-3.281
45:17.2	-3.171
45:17.2	-3.237
45:17.2	-3.142
45:17.2	-3.179
45:17.2	-3.22
45:17.2	-3.184
45:17.2	-3.323
45:17.2	-3.123
45:17.2	-2.939
45:17.2	-3.364
45:17.3	-3.35
45:17.3	-3.296
45:17.3	-3.142
45:17.3	-3.403
45:17.3	-3.44
45:17.3	-3.325
45:17.3	-3.157
45:17.3	-3.403
45:17.3	-3.435
45:17.3	-3.372
45:17.4	-3.306
45:17.4	-3.445
45:17.4	-3.403
45:17.4	-3.289
45:17.4	-3.357
45:17.4	-3.44
45:17.4	-3.406
45:17.4	-3.276
45:17.4	-3.406
45:17.4	-3.437
45:17.4	-3.442
45:17.5	-3.369
45:17.5	-3.408
45:17.5	-3.34
45:17.5	-3.379
45:17.5	-3.394
45:17.5	-3.398
45:17.5	-3.34
45:17.5	-3.169
45:17.5	-3.416
45:17.5	-3.43
45:17.5	-3.237
45:17.6	-3.25
45:17.6	-3.435
45:17.6	-3.43
45:17.6	-3.408
45:17.6	-3.328
45:17.6	-3.401
45:17.6	-3.428
45:17.6	-3.352
45:17.6	-3.391
45:17.6	-3.401
45:17.6	-3.33
45:17.7	-3.42
45:17.7	-3.425
45:17.7	-3.447
45:17.7	-3.42
45:17.7	-3.223
45:17.7	-3.45
45:17.7	-3.452
45:17.7	-3.381
45:17.7	-3.25
45:17.7	-3.435
45:17.8	-3.44
45:17.8	-3.408
45:17.8	-3.413
45:17.8	-3.433
45:17.8	-3.433
45:17.8	-3.435
45:17.8	-3.437
45:17.8	-3.386
45:17.8	-3.428
45:17.8	-3.433
45:17.8	-3.425
45:17.8	-3.433
45:17.9	-3.437
45:17.9	-3.435
45:17.9	-3.423
45:17.9	-3.43
45:17.9	-3.406
45:17.9	-3.442
45:17.9	-3.442
45:17.9	-3.445
45:17.9	-3.445
45:17.9	-3.428
45:17.9	-3.447
45:18.0	-3.43
45:18.0	-3.435
45:18.0	-3.425
45:18.0	-3.447
45:18.0	-3.386
45:18.0	-3.45
45:18.0	-3.435
45:18.0	-3.447
45:18.0	-3.403
45:18.0	-3.442
45:18.0	-3.428
45:18.1	-3.43
45:18.1	-3.45
45:18.1	-3.425
45:18.1	-3.447
45:18.1	-3.44
45:18.1	-3.425
45:18.1	-3.245
45:18.1	-3.342
45:18.1	-3.45
45:18.1	-3.445
45:18.2	-3.45
45:18.2	-3.372
45:18.2	-3.45
45:18.2	-3.457
45:18.2	-3.452
45:18.2	-3.428
45:18.2	-3.452
45:18.2	-3.457
45:18.2	-3.45
45:18.2	-3.413
45:18.2	-3.459
45:18.3	-3.347
45:18.3	-3.457
45:18.3	-3.44
45:18.3	-3.457
45:18.3	-3.408
45:18.3	-3.45
45:18.3	-3.457
45:18.3	-3.435
45:18.3	-3.381
45:18.3	-3.44
45:18.3	-3.45
45:18.4	-3.423
45:18.4	-3.437
45:18.4	-3.45
45:18.4	-3.447
45:18.4	-3.323
45:18.4	-3.352
45:18.4	-3.447
45:18.4	-3.437
45:18.4	-3.428
45:18.4	-3.411
45:18.4	-3.428
45:18.5	-3.435
45:18.5	-3.384
45:18.5	-3.45
45:18.5	-3.433
45:18.5	-3.403
45:18.5	-3.445
45:18.5	-3.44
45:18.5	-3.442
45:18.5	-3.347
45:18.5	-3.142
45:18.5	-3.433
45:18.6	-3.428
45:18.6	-3.408
45:18.6	-3.335
45:18.6	-3.347
45:18.6	-3.435
45:18.6	-3.347
45:18.6	-3.442
45:18.6	-3.447
45:18.6	-3.42
45:18.6	-3.442
45:18.6	-3.447
45:18.7	-3.447
45:18.7	-3.391
45:18.7	-3.398
45:18.7	-3.445
45:18.7	-3.442
45:18.7	-3.442
45:18.7	-3.381
45:18.7	-3.428
45:18.7	-3.425
45:18.7	-3.435
45:18.8	-3.418
45:18.8	-3.433
45:18.8	-3.43
45:18.8	-3.428
45:18.8	-3.42
45:18.8	-3.408
45:18.8	-3.425
45:18.8	-3.376
45:18.8	-3.425
45:18.8	-3.35
45:18.8	-3.23
45:18.9	-3.428
45:18.9	-3.44
45:18.9	-3.423
45:18.9	-3.274
45:18.9	-3.381
45:18.9	-3.433
45:18.9	-3.406
45:18.9	-3.342
45:18.9	-3.42
45:18.9	-3.406
45:18.9	-3.284
45:18.9	-3.367
45:19.0	-3.44
45:19.0	-3.42
45:19.0	-3.306
45:19.0	-3.372
45:19.0	-3.442
45:19.0	-3.435
45:19.0	-3.315
45:19.0	-3.367
45:19.0	-3.384
45:19.0	-3.445
45:19.0	-3.237
45:19.1	-3.408
45:19.1	-3.406
45:19.1	-3.323
45:19.1	-3.411
45:19.1	-3.44
45:19.1	-3.369
45:19.1	-3.262
45:19.1	-3.428
45:19.1	-3.442
45:19.1	-3.394
45:19.2	-3.335
45:19.2	-3.364
45:19.2	-3.445
45:19.2	-3.398
45:19.2	-3.337
45:19.2	-3.391
45:19.2	-3.279
45:19.2	-3.352
45:19.2	-3.34
45:19.2	-3.354
45:19.2	-3.369
45:19.3	-3.142
45:19.3	-3.416
45:19.3	-3.413
45:19.3	-3.391
45:19.3	-3.252
