0.0003067,0.17064
0.0003117,0.20854
0.0003167,0.24562
0.0003217,0.28059
0.0003267,0.31225
0.0003317,0.3396
0.0003367,0.36178
0.0003417,0.3782
0.0003467,0.38843
0.0003517,0.39231
0.0003567,0.38988
0.0003617,0.38137
0.0003667,0.36722
0.0003717,0.34804
0.0003767,0.32454
0.0003817,0.29757
0.0003867,0.26804
0.0003917,0.23686
0.0003967,0.205
0.0004017,0.17334
0.0004067,0.14275
0.0004117,0.11397
0.0004167,0.087662
0.0004217,0.064352
0.0004267,0.044437
0.0004317,0.028171
0.0004367,0.015673
0.0004417,0.006925
0.0004467,0.0017869
0.0004517,7.2334e-006
0.0004567,0.0012406
0.0004617,0.005067
0.0004667,0.011012
0.0004717,0.018568
0.0004767,0.027214
0.0004817,0.03644
0.0004867,0.045757
0.0004917,0.054723
0.0004967,0.062947
0.0005017,0.070105
0.0005067,0.075943
0.0005117,0.080284
0.0005167,0.083026
0.0005217,0.084141
0.0005267,0.083665
0.0005317,0.081698
0.0005367,0.078387
0.0005417,0.073922
0.0005467,0.068519
0.0005517,0.062412
0.0005567,0.05584
0.0005617,0.049038
0.0005667,0.042225
0.0005717,0.035601
0.0005767,0.029335
0.0005817,0.023564
0.0005867,0.018392
0.0005917,0.013885
0.0005967,0.010076
0.0006017,0.0069635
0.0006067,0.0045205
0.0006117,0.0026946
0.0006167,0.0014156
0.0006217,0.0006009
0.0006267,0.00016094
0.0006317,4.9842e-006
0.0006367,4.5968e-005
0.0006417,0.00020469
0.0006467,0.00041316
0.0006517,0.00061695
0.0006567,0.00077645
0.0006617,0.00086717
0.0006667,0.00087911
0.0006717,0.00081516
0.0006767,0.00068901
0.0006817,0.00052241
0.0006867,0.00034221
0.0006917,0.00017728
0.0006967,5.5494e-005
0.0007017,1.1191e-006
0.0007067,3.2503e-005
0.0007117,0.00016042
0.0007167,0.00038706
